videoId,metaData,viewCount,likeCount,commentCount
1-eI8OgXYEw,"{'kind': 'youtube#searchResult', 'etag': '1VsYKwDHxrsngsJ_O0T8qL2VXN8', 'id': {'kind': 'youtube#video', 'videoId': '1-eI8OgXYEw'}, 'snippet': {'publishedAt': '2021-05-19T16:16:42Z', 'channelId': 'UCm1HKT1X-z5nctN04aVIbPA', 'title': 'Cara penggunaan layanan E-Commerce', 'description': 'layanan e-commerce #literasidigital #Ilmukomunikasi #universitaspasundan.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/1-eI8OgXYEw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/1-eI8OgXYEw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/1-eI8OgXYEw/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Fariz Putra', 'liveBroadcastContent': 'none', 'publishTime': '2021-05-19T16:16:42Z'}}",3,2,2
Y-nVxyzDSbs,"{'kind': 'youtube#searchResult', 'etag': 'LybTxNVut4i4TLYsJA0_8wORlHY', 'id': {'kind': 'youtube#video', 'videoId': 'Y-nVxyzDSbs'}, 'snippet': {'publishedAt': '2021-04-03T11:34:50Z', 'channelId': 'UCaXu_PUuUz9cOFNJuTUjhDw', 'title': 'Cara penggunaan aplikasi e-commerce Toko Pey', 'description': '', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/Y-nVxyzDSbs/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Y-nVxyzDSbs/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Y-nVxyzDSbs/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'ripaldi jiran', 'liveBroadcastContent': 'none', 'publishTime': '2021-04-03T11:34:50Z'}}",10,1,1
Oij4ZxnxhEM,"{'kind': 'youtube#searchResult', 'etag': 'OBUU9px8WUPsdKeCS7f9M_M2L9Q', 'id': {'kind': 'youtube#video', 'videoId': 'Oij4ZxnxhEM'}, 'snippet': {'publishedAt': '2021-08-18T07:52:43Z', 'channelId': 'UCS5dvCvASUHkWKjQns6I1-A', 'title': 'KKN BBM 64 Kelompok 233 - Cara Penggunaan Media E-Commerce Untuk Berjualan Program Kerja Level Up', 'description': 'Dalam kondisi pandemi saat ini, marak sekali kita temui fenomena dimana masyarakat mencari pemasukan alternatif melalui ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/Oij4ZxnxhEM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Oij4ZxnxhEM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Oij4ZxnxhEM/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'KKN BBM 64 Kelompok 233 Universitas Airlangga', 'liveBroadcastContent': 'none', 'publishTime': '2021-08-18T07:52:43Z'}}",4,0,0
Bv-uAmhvpFU,"{'kind': 'youtube#searchResult', 'etag': 'sj9_7UZv7q2ovNvbFOY7s-ylCcg', 'id': {'kind': 'youtube#video', 'videoId': 'Bv-uAmhvpFU'}, 'snippet': {'publishedAt': '2021-04-29T07:15:51Z', 'channelId': 'UCkckqBvJnASmVE1qwL4I8Uw', 'title': 'CARA BERBELANJA ONLINE ATAU PENGGUNAAN LAYANAN E-COMMERCE', 'description': 'Untuk memenuhi Tugas Mata Kuliah Literasi Digital Nama : Mohammad Aril Sulaeman NPM : 192050348 Kelas : J.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/Bv-uAmhvpFU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Bv-uAmhvpFU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Bv-uAmhvpFU/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'AriL Alfaridzi', 'liveBroadcastContent': 'none', 'publishTime': '2021-04-29T07:15:51Z'}}",9,0,0
ZPUYSni2VfA,"{'kind': 'youtube#searchResult', 'etag': 'CoW7oUG0sVGgkdEe45h1QO-UrJM', 'id': {'kind': 'youtube#video', 'videoId': 'ZPUYSni2VfA'}, 'snippet': {'publishedAt': '2021-08-21T06:26:50Z', 'channelId': 'UC8ILZAZQmQaSjAT8IO1jgNg', 'title': '(KKN Pucanganom 2021) Pengenalan E - Commerce dan Cara Penggunaan Sebagai Seller', 'description': 'KKN UNY 2021, Puncanganom, Wedomartani, Ngemplak, Sleman, DI Yogyakarta Muhammad Estuaji Maulana Calvin Rimba ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/ZPUYSni2VfA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ZPUYSni2VfA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ZPUYSni2VfA/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'KKN Dusun Pucanganom 2021', 'liveBroadcastContent': 'none', 'publishTime': '2021-08-21T06:26:50Z'}}",3,0,0
bbDZvULePXI,"{'kind': 'youtube#searchResult', 'etag': '0hGkV4aOvw-PVyoDo1wxeNZv9zo', 'id': {'kind': 'youtube#video', 'videoId': 'bbDZvULePXI'}, 'snippet': {'publishedAt': '2021-04-28T06:54:06Z', 'channelId': 'UCQgOo89nrsBcwH1xZfqIKuQ', 'title': 'CARA PENGGUNAAN E-COMMERCE || Silpi Tri Kusumadewi 192050066 || H- Literasi Digital', 'description': '', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/bbDZvULePXI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/bbDZvULePXI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/bbDZvULePXI/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Silpi Tri kusumadewi', 'liveBroadcastContent': 'none', 'publishTime': '2021-04-28T06:54:06Z'}}",6,0,0
t4iwsNW8B1c,"{'kind': 'youtube#searchResult', 'etag': '2mFJMR6k3VBZQwXdhy6vKAEVskk', 'id': {'kind': 'youtube#video', 'videoId': 't4iwsNW8B1c'}, 'snippet': {'publishedAt': '2019-12-13T15:32:11Z', 'channelId': 'UCxiq-UWX6oifk544mVMBuwg', 'title': 'Wawan Cara Pengguna E-Commerce', 'description': 'Tugas E-Commerce UPI YPTK PADANG.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/t4iwsNW8B1c/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/t4iwsNW8B1c/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/t4iwsNW8B1c/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Rafi Muhammad', 'liveBroadcastContent': 'none', 'publishTime': '2019-12-13T15:32:11Z'}}",10,1,1
prUMI3gvpLY,"{'kind': 'youtube#searchResult', 'etag': 'OMeeamK3CgdYTjkt4gPZCijG_l0', 'id': {'kind': 'youtube#video', 'videoId': 'prUMI3gvpLY'}, 'snippet': {'publishedAt': '2020-04-23T22:45:00Z', 'channelId': 'UC-L6F-d2mVSpX9PBuUCmayw', 'title': 'Cara! Penggunaan i-kios indomaret untuk bayar shopee dll', 'description': '', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/prUMI3gvpLY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/prUMI3gvpLY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/prUMI3gvpLY/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Mioni_id', 'liveBroadcastContent': 'none', 'publishTime': '2020-04-23T22:45:00Z'}}",20096,197,197
s3TAl8W9LqI,"{'kind': 'youtube#searchResult', 'etag': 'PQsZAMCiNvN4pxI0fJ67Bxae8UQ', 'id': {'kind': 'youtube#video', 'videoId': 's3TAl8W9LqI'}, 'snippet': {'publishedAt': '2022-01-05T00:06:26Z', 'channelId': 'UCuzRGrsy8xMJc_FH4xSwGKg', 'title': 'Alur Proses Sederhana cara Penggunaan Fungsional ERP (dari hulu ke hilir) serta E-commerce -By Odoo', 'description': 'Video ini menjelaskan serta memperaktikan bagaimana cara menambahkan data base baru kemudian membuat sebuah produk ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/s3TAl8W9LqI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/s3TAl8W9LqI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/s3TAl8W9LqI/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'andri yanto', 'liveBroadcastContent': 'none', 'publishTime': '2022-01-05T00:06:26Z'}}",17,1,1
XDgTBGpwezE,"{'kind': 'youtube#searchResult', 'etag': 'KppcP0SF9cLErnvu7WD1baNMvcI', 'id': {'kind': 'youtube#video', 'videoId': 'XDgTBGpwezE'}, 'snippet': {'publishedAt': '2021-06-08T10:36:27Z', 'channelId': 'UCnjcXsggT6ZanUmTOa09Xpw', 'title': 'Review Dan Cara Penggunaan Lensa Manual Di Kamera Mirrorless 7Artisan - TokoCamzone', 'description': 'Review dan Cara penggunaan lensa manual di kamera mirrorless - TokoCamzone Pruduk ini bisa kamu dapatkan ditoko kami ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/XDgTBGpwezE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/XDgTBGpwezE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/XDgTBGpwezE/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Tokocamzone', 'liveBroadcastContent': 'none', 'publishTime': '2021-06-08T10:36:27Z'}}",213,8,8
1Z--PSRym_I,"{'kind': 'youtube#searchResult', 'etag': 'iPQYMufCaOWJ2bbfZgO3KN8kOwg', 'id': {'kind': 'youtube#video', 'videoId': '1Z--PSRym_I'}, 'snippet': {'publishedAt': '2020-05-07T18:28:25Z', 'channelId': 'UCyuhwfQKuXaqx8TD2n_TdMw', 'title': 'Cara Penggunaan Aplikasi AVANA', 'description': 'Cara Penggunaan Aplikasi AVANA.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/1Z--PSRym_I/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/1Z--PSRym_I/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/1Z--PSRym_I/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Taufik Ardi', 'liveBroadcastContent': 'none', 'publishTime': '2020-05-07T18:28:25Z'}}",603,4,4
obocvOIaupo,"{'kind': 'youtube#searchResult', 'etag': '9CX_5A8cxNYlJ5i7OJMF92p-8js', 'id': {'kind': 'youtube#video', 'videoId': 'obocvOIaupo'}, 'snippet': {'publishedAt': '2021-02-15T03:00:09Z', 'channelId': 'UCfpVHaB9f-ZaTlXtbXnoZYw', 'title': 'Baru! Lifree Pad, Cara Hemat untuk Pengguna Popok Dewasa', 'description': 'Cara Baru Berhemat untuk Pemakai Popok Dewasa! Pengguna popok dewasa, kini bisa lebih hemat dengan menggunakan ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/obocvOIaupo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/obocvOIaupo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/obocvOIaupo/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Unicharm Indonesia', 'liveBroadcastContent': 'none', 'publishTime': '2021-02-15T03:00:09Z'}}",6526,51,51
PhgVx7anUgk,"{'kind': 'youtube#searchResult', 'etag': '00BTFQWi0TwGHyCKffTWhoHwMaY', 'id': {'kind': 'youtube#video', 'videoId': 'PhgVx7anUgk'}, 'snippet': {'publishedAt': '2021-02-26T09:00:22Z', 'channelId': 'UC1dI4tO13ApuSX0QeX8pHng', 'title': 'Nyobain laptop Rp6 juta yang WORTH IT dari Asus, E410MA BV456FHD', 'description': 'Lanjut apalagi nih? Yang mau belanja online, jangan lupa pakai ShopBack lewat special link ini: ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/PhgVx7anUgk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/PhgVx7anUgk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/PhgVx7anUgk/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'GadgetIn', 'liveBroadcastContent': 'none', 'publishTime': '2021-02-26T09:00:22Z'}}",2108972,54569,54569
xTLZeFEEnq8,"{'kind': 'youtube#searchResult', 'etag': 'oTQ5LQ5UQLfLg2EG9WwWTlmFxSk', 'id': {'kind': 'youtube#video', 'videoId': 'xTLZeFEEnq8'}, 'snippet': {'publishedAt': '2021-09-23T03:39:06Z', 'channelId': 'UCnjWY7u5mYs8N7KzNXgj8AA', 'title': '12. Tutorial Cara Penggunaan CSS untuk Style Website | Tutorial Pemrograman Web', 'description': 'Video kali ini membahas mengenai cara penggunaan CSS untuk style website beserta beberapa jenis CSS. Playlist Tutorial ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/xTLZeFEEnq8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/xTLZeFEEnq8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/xTLZeFEEnq8/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Yogiek Indra Kurniawan', 'liveBroadcastContent': 'none', 'publishTime': '2021-09-23T03:39:06Z'}}",252,11,11
r9-TT5y18Qs,"{'kind': 'youtube#searchResult', 'etag': 'sc9b8yH-AMCY0F6hA-Hw2_I8ZFo', 'id': {'kind': 'youtube#video', 'videoId': 'r9-TT5y18Qs'}, 'snippet': {'publishedAt': '2018-05-23T14:06:33Z', 'channelId': 'UCTLcsSImtG7SRRW32ynCv0g', 'title': 'CARA PENGGUNAAN DNI ACNE SERIES', 'description': 'Call Center : 081999202777 Reservasi & Konsultasi Dokter : 08135378112 Onlineshop : 081246628833 ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/r9-TT5y18Qs/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/r9-TT5y18Qs/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/r9-TT5y18Qs/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'DNI Skin Centre', 'liveBroadcastContent': 'none', 'publishTime': '2018-05-23T14:06:33Z'}}",2641,16,16
wJmv3SPw2lE,"{'kind': 'youtube#searchResult', 'etag': 'B5G714KElG4UpsrPjd5ULOI7kxA', 'id': {'kind': 'youtube#video', 'videoId': 'wJmv3SPw2lE'}, 'snippet': {'publishedAt': '2019-12-20T04:01:39Z', 'channelId': 'UC1dI4tO13ApuSX0QeX8pHng', 'title': 'Sekarang saya ngerti kenapa Airpods KW bisa populer.', 'description': 'Gawat juga. Info lebih lanjut soal Advan StartGo TWS: https://advandigital.com/wearable-devices/read/tws2 Barang bekas review ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/wJmv3SPw2lE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/wJmv3SPw2lE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/wJmv3SPw2lE/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'GadgetIn', 'liveBroadcastContent': 'none', 'publishTime': '2019-12-20T04:01:39Z'}}",3911874,82497,82497
ZZm-Zm9SZGU,"{'kind': 'youtube#searchResult', 'etag': 'EwEcIIDv-9xQ53g4Fq1-J7pJ3N0', 'id': {'kind': 'youtube#video', 'videoId': 'ZZm-Zm9SZGU'}, 'snippet': {'publishedAt': '2021-10-17T06:47:32Z', 'channelId': 'UCdBuzqysflwuUbWX1Wkx2Yg', 'title': 'CARA PENGGUNAAN LABEL PRINTER THERMAL KASSEN DT-641', 'description': 'Berikut mimin kasih video cara penggunaan label printer thermal Kassen DT-641 yaaa. Kassen DT-641 ini tuh adalah label ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/ZZm-Zm9SZGU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ZZm-Zm9SZGU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ZZm-Zm9SZGU/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Shobi Kasir', 'liveBroadcastContent': 'none', 'publishTime': '2021-10-17T06:47:32Z'}}",442,2,2
z3slaXqmkT0,"{'kind': 'youtube#searchResult', 'etag': 'ihJnGYI6S_qYhh0MAILVEA165h4', 'id': {'kind': 'youtube#video', 'videoId': 'z3slaXqmkT0'}, 'snippet': {'publishedAt': '2022-01-10T11:00:26Z', 'channelId': 'UCkXmLjEr95LVtGuIm3l2dPg', 'title': '1. Apa itu Tailwind CSS? | Belajar Tailwind CSS', 'description': 'Mulai belajar framework TailwindCSS versi 3 --- TailwindCSS https://tailwindcss.com/ --- Ikuti Playlist Belajar TailwindCSS Dari ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/z3slaXqmkT0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/z3slaXqmkT0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/z3slaXqmkT0/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Web Programming UNPAS', 'liveBroadcastContent': 'none', 'publishTime': '2022-01-10T11:00:26Z'}}",65328,2457,2457
FoeMlZ3Ptgk,"{'kind': 'youtube#searchResult', 'etag': '64MkuT8IMS0oa8uoOBS9-gzqxg8', 'id': {'kind': 'youtube#video', 'videoId': 'FoeMlZ3Ptgk'}, 'snippet': {'publishedAt': '2021-08-20T15:58:17Z', 'channelId': 'UCEDDqKrapkvHpSkInVcjp3A', 'title': 'UNBOXING + REVIEW Cara penggunaan Pompa Elektrik XIAOMI MIJIA PORTABLE | Pompa Listrik yg praktis.', 'description': 'pompaelektrik #pompalistrik #pompasepeda #roadbike #mtb #xiaomimijia #xiaomimijiaportable Unboxing + Review cara ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/FoeMlZ3Ptgk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/FoeMlZ3Ptgk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/FoeMlZ3Ptgk/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'ekaaditya saputra', 'liveBroadcastContent': 'none', 'publishTime': '2021-08-20T15:58:17Z'}}",365,7,7
ryeoRO7RZag,"{'kind': 'youtube#searchResult', 'etag': 'b3lV9z_329BK8HsPMPrvmK0DoB8', 'id': {'kind': 'youtube#video', 'videoId': 'ryeoRO7RZag'}, 'snippet': {'publishedAt': '2021-12-20T03:00:12Z', 'channelId': 'UC1dI4tO13ApuSX0QeX8pHng', 'title': 'Rp3 JUTAAN! laptop bekas yang terjual ribuan unit di toko online.', 'description': 'Saya suka second. Biar belanjaan lebih murah lagi: https://tkp.me/wib12-yt-gadgetinyt Barang bekas review biasanya saya jual ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/ryeoRO7RZag/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ryeoRO7RZag/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ryeoRO7RZag/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'GadgetIn', 'liveBroadcastContent': 'none', 'publishTime': '2021-12-20T03:00:12Z'}}",1775109,37713,37713
7v0wZV2TGDo,"{'kind': 'youtube#searchResult', 'etag': 'XJnRuuq4_Dv3NlIG2BW6tbX35vA', 'id': {'kind': 'youtube#video', 'videoId': '7v0wZV2TGDo'}, 'snippet': {'publishedAt': '2021-05-17T03:04:16Z', 'channelId': 'UC5BMIWZe9isJXLZZWPWvBlg', 'title': 'Apa Itu COD dalam Jual Beli Online dan Cara Transaksinya', 'description': 'KOMPAS.TV - Transaksi belanja online dengan sistem COD (Cash On Delivery) semakin banyak digunakan. Statistik ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/7v0wZV2TGDo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/7v0wZV2TGDo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/7v0wZV2TGDo/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'KOMPASTV', 'liveBroadcastContent': 'none', 'publishTime': '2021-05-17T03:04:16Z'}}",16993,244,244
J5aQcGJjnR0,"{'kind': 'youtube#searchResult', 'etag': 'ARuR4nIt3sWGgNEOAoLTWpfrcs8', 'id': {'kind': 'youtube#video', 'videoId': 'J5aQcGJjnR0'}, 'snippet': {'publishedAt': '2019-08-26T07:19:17Z', 'channelId': 'UC1dI4tO13ApuSX0QeX8pHng', 'title': 'Mau beli HP? Ini 5 toko online yang saya rekomendasikan.', 'description': 'Jangan langsung transfer aja. Gabung Tokomember biar untung lebih: http://bit.ly/pilihangadgetin Download aplikasi ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/J5aQcGJjnR0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/J5aQcGJjnR0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/J5aQcGJjnR0/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'GadgetIn', 'liveBroadcastContent': 'none', 'publishTime': '2019-08-26T07:19:17Z'}}",5314949,129000,129000
fxe6qev-bno,"{'kind': 'youtube#searchResult', 'etag': 'MOwTfUh2ClNG_2-Ir-s1zNY45zI', 'id': {'kind': 'youtube#video', 'videoId': 'fxe6qev-bno'}, 'snippet': {'publishedAt': '2017-09-08T03:52:15Z', 'channelId': 'UCkXmLjEr95LVtGuIm3l2dPg', 'title': 'Belajar PHP untuk PEMULA | 10. DATABASE &amp; MySQL', 'description': 'Di video kali ini kita akan membahas sekilas mengenai data dan database, lalu kita akan coba salah satu DBMS yang akan kita ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/fxe6qev-bno/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/fxe6qev-bno/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/fxe6qev-bno/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Web Programming UNPAS', 'liveBroadcastContent': 'none', 'publishTime': '2017-09-08T03:52:15Z'}}",1215207,19533,19533
D-cpyKmg1WA,"{'kind': 'youtube#searchResult', 'etag': 'lwqy23Xqmh9_V1TW78dQKnQ0tOo', 'id': {'kind': 'youtube#video', 'videoId': 'D-cpyKmg1WA'}, 'snippet': {'publishedAt': '2019-07-05T03:09:37Z', 'channelId': 'UC1dI4tO13ApuSX0QeX8pHng', 'title': 'HP yang IMEInya ilegal, bakal diblokir.', 'description': 'Semoga jelas. Instagram GadgetIn: https://www.instagram.com/gadgetins/ Twitter GadgetIn: https://twitter.com/DGadgetIn ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/D-cpyKmg1WA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/D-cpyKmg1WA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/D-cpyKmg1WA/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'GadgetIn', 'liveBroadcastContent': 'none', 'publishTime': '2019-07-05T03:09:37Z'}}",2019562,53284,53284
-XG6e2kdnKU,"{'kind': 'youtube#searchResult', 'etag': 'YL-Gc8p4ywSvDaspiCDzrOn-XoE', 'id': {'kind': 'youtube#video', 'videoId': '-XG6e2kdnKU'}, 'snippet': {'publishedAt': '2021-11-24T13:04:21Z', 'channelId': 'UCBqUFcqnij9ZvStEVMODw9Q', 'title': 'Cara Penggunaan Aplikasi Bisnis Plan untuk Rencana Usaha Start Up Marketplace Produk Jasa', 'description': 'Video berikut berisikan penjelasan untuk cara penggunaan aplikasi bisnis plan untuk pembuatan rencana usaha start up ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/-XG6e2kdnKU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/-XG6e2kdnKU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/-XG6e2kdnKU/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'AKOONTAN', 'liveBroadcastContent': 'none', 'publishTime': '2021-11-24T13:04:21Z'}}",55,2,2
BPyjt5eaC5Y,"{'kind': 'youtube#searchResult', 'etag': 'DCBXrQoH6JpW9mS7evBVfh_4IDI', 'id': {'kind': 'youtube#video', 'videoId': 'BPyjt5eaC5Y'}, 'snippet': {'publishedAt': '2019-11-21T12:58:34Z', 'channelId': 'UCveHX4sOSwZmxyFxHjhhkog', 'title': 'Teknologi informasi , cara penggunaan aplikasi Tanihub', 'description': 'Tanihub merupakan aplikasi yang bergerak dalam pemasaran produk-produk pertanian lokal indonesia. TaniHub memiliki visi ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/BPyjt5eaC5Y/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/BPyjt5eaC5Y/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/BPyjt5eaC5Y/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Tani 57', 'liveBroadcastContent': 'none', 'publishTime': '2019-11-21T12:58:34Z'}}",2709,34,34
