videoId,title,genres,metaData
UmTZeU2_CHo,DIMSUM AYAM | IDE BISNIS FROZEN FOOD,['ide bisnis frozen food'],"{'kind': 'youtube#searchResult', 'etag': 'tWQSwggaB1zY-XvBOKLTZ8-JcQg', 'id': {'kind': 'youtube#video', 'videoId': 'UmTZeU2_CHo'}, 'snippet': {'publishedAt': '2020-07-06T23:31:28Z', 'channelId': 'UC2XQMHKQ3jlRXDozBPAZKcw', 'title': 'DIMSUM AYAM | IDE BISNIS FROZEN FOOD', 'description': 'Terus dukung chanel ide bisnis dengan cara subscribe, like, share dan coment, aktifkan juga loncengnya agar tidak ketinggalan ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/UmTZeU2_CHo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/UmTZeU2_CHo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/UmTZeU2_CHo/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'IDE BISNIS', 'liveBroadcastContent': 'none', 'publishTime': '2020-07-06T23:31:28Z'}}"
#NAME?,IDE BISNIS FROZEN FOOD MODAL DIKIT UNTUNG BANYAK,['ide bisnis frozen food'],"{'kind': 'youtube#searchResult', 'etag': 'E1RfZfFP_fIakrBxospcjLA1ZmQ', 'id': {'kind': 'youtube#video', 'videoId': '-fFUze6SWyY'}, 'snippet': {'publishedAt': '2020-10-23T05:20:01Z', 'channelId': 'UCnuNmA9I_OF2nfttdzlFVdw', 'title': 'IDE BISNIS FROZEN FOOD MODAL DIKIT UNTUNG BANYAK', 'description': 'IDE BISNIS FROZEN FOOD MODAL DIKIT UNTUNG BANYAK Assalammualaikum teman teman Semoga selalu sehat,panjang ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/-fFUze6SWyY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/-fFUze6SWyY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/-fFUze6SWyY/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'SiKENYALTHEAA RCM', 'liveBroadcastContent': 'none', 'publishTime': '2020-10-23T05:20:01Z'}}"
dS4M6tOw4RE,Ide bisnis frozen food Somie | gak perlu punya lapak cukup titip di agen sosis beres,['ide bisnis frozen food'],"{'kind': 'youtube#searchResult', 'etag': 'WJHn4hreG3MW_lBezTEGae5tiLE', 'id': {'kind': 'youtube#video', 'videoId': 'dS4M6tOw4RE'}, 'snippet': {'publishedAt': '2019-11-10T21:53:03Z', 'channelId': 'UCBWogTWbcrYtXnbquCtBO-g', 'title': 'Ide bisnis frozen food Somie | gak perlu punya lapak cukup titip di agen sosis beres', 'description': 'Ide bisnis frozen food Somie peluang bisnis bagi yang ingin punya usaha mandiri,ini merupakan makanan beku tergolong aneka ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/dS4M6tOw4RE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/dS4M6tOw4RE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/dS4M6tOw4RE/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Pojok Kuliner', 'liveBroadcastContent': 'none', 'publishTime': '2019-11-10T21:53:03Z'}}"
kAYPxZql0n4,IDE BISNIS FROZEN FOOD # 4: CHICKEN CORDON BLEU,['ide bisnis frozen food'],"{'kind': 'youtube#searchResult', 'etag': 'TwQs0wOovli9upzY6-Rus1iOxyU', 'id': {'kind': 'youtube#video', 'videoId': 'kAYPxZql0n4'}, 'snippet': {'publishedAt': '2019-05-10T01:03:55Z', 'channelId': 'UClWP1jRLruSqhe2AQt_SgiQ', 'title': 'IDE BISNIS FROZEN FOOD # 4: CHICKEN CORDON BLEU', 'description': 'Bahan: 2 buah fillet dada ayam 2 lembar smoke beef 4 lembar keju lembaran 2 sdt mustard garam & lada halus secukupnya ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/kAYPxZql0n4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/kAYPxZql0n4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/kAYPxZql0n4/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'FATMAH BAHALWAN', 'liveBroadcastContent': 'none', 'publishTime': '2019-05-10T01:03:55Z'}}"
dBYRegb8gno,Ide Jualan KEKINIAN BRULEE BOMB • Mudah dan Enak! Bisa untuk Frozen Food😉,['ide bisnis frozen food'],"{'kind': 'youtube#searchResult', 'etag': '73uAYzcK5UFCkFMsgEzcfN1PtB4', 'id': {'kind': 'youtube#video', 'videoId': 'dBYRegb8gno'}, 'snippet': {'publishedAt': '2020-10-09T07:54:51Z', 'channelId': 'UCyWY00gIdYBSS4a_SsOBkCw', 'title': 'Ide Jualan KEKINIAN BRULEE BOMB • Mudah dan Enak! Bisa untuk Frozen Food😉', 'description': 'bruleebomb #idejualan #bitterballen Haii smua kali ini sy share cara membuat Brulee Bomb yg lagi kekinian ternyata mirip sm ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/dBYRegb8gno/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/dBYRegb8gno/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/dBYRegb8gno/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Fun Cooking with Yackikuka', 'liveBroadcastContent': 'none', 'publishTime': '2020-10-09T07:54:51Z'}}"
NIwL46nra3g,RESELLER FROZEN FOOD MODAL FOTO | IDE USAHA SAMPINGAN,['ide bisnis frozen food'],"{'kind': 'youtube#searchResult', 'etag': 'KkNSITtvjFlWJ6n22v0DSQN7270', 'id': {'kind': 'youtube#video', 'videoId': 'NIwL46nra3g'}, 'snippet': {'publishedAt': '2020-10-23T14:17:30Z', 'channelId': 'UCilCn5D7SbiN_4k45pe9WjA', 'title': 'RESELLER FROZEN FOOD MODAL FOTO | IDE USAHA SAMPINGAN', 'description': 'Terimakasih sudah mampir channel saya Jangan lupa sibscribe supaya tidak ketinggalan info tentang bisnis makanan beku ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/NIwL46nra3g/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/NIwL46nra3g/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/NIwL46nra3g/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'AWFrozen Supply', 'liveBroadcastContent': 'none', 'publishTime': '2020-10-23T14:17:30Z'}}"
YmURNuS3A5k,PISANG NUGGET CHRISPY | IDE BISNIS FROZEN FOOD,['ide bisnis frozen food'],"{'kind': 'youtube#searchResult', 'etag': 'JhjbUpYQwqK0IMkEbqI1gfcpor4', 'id': {'kind': 'youtube#video', 'videoId': 'YmURNuS3A5k'}, 'snippet': {'publishedAt': '2020-06-14T21:42:09Z', 'channelId': 'UC2XQMHKQ3jlRXDozBPAZKcw', 'title': 'PISANG NUGGET CHRISPY | IDE BISNIS FROZEN FOOD', 'description': 'Resep pisang nugget chrispy gampang banget buatnya, pisang nugget chrispy ini bisa kita jadikan sebagai ide bisnis rumahan ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/YmURNuS3A5k/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/YmURNuS3A5k/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/YmURNuS3A5k/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'IDE BISNIS', 'liveBroadcastContent': 'none', 'publishTime': '2020-06-14T21:42:09Z'}}"
Mwf00IIgkjs,Nugget pisang crispy takaran sendok||IDE BISNIS FROZEN FOOD,['ide bisnis frozen food'],"{'kind': 'youtube#searchResult', 'etag': 'cc5l7TKIN7Tr9HcX42LrzWRCaOY', 'id': {'kind': 'youtube#video', 'videoId': 'Mwf00IIgkjs'}, 'snippet': {'publishedAt': '2021-11-09T10:11:34Z', 'channelId': 'UCSn2yVlCu-ejh-EzS31Svug', 'title': 'Nugget pisang crispy takaran sendok||IDE BISNIS FROZEN FOOD', 'description': 'Assalamualaikum temen temen kali ini aku mau bikin nugget pisang crispy,enak dan simple bikin nyaa,bisa jadi ide bisnis jualan ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/Mwf00IIgkjs/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Mwf00IIgkjs/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Mwf00IIgkjs/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Kreasi Cemilanku', 'liveBroadcastContent': 'none', 'publishTime': '2021-11-09T10:11:34Z'}}"
3Fmr8-Zh6KY,Gampang Bikin DONAT FROZEN | IDE BISNIS FROZEN FOOD #NutriPreneur,['ide bisnis frozen food'],"{'kind': 'youtube#searchResult', 'etag': 'tC1HOLS5OQVxOfo-vzee-mAHcPo', 'id': {'kind': 'youtube#video', 'videoId': '3Fmr8-Zh6KY'}, 'snippet': {'publishedAt': '2020-08-25T10:44:39Z', 'channelId': 'UC6HXTbAno0xHqnwMTZd0RfQ', 'title': 'Gampang Bikin DONAT FROZEN | IDE BISNIS FROZEN FOOD #NutriPreneur', 'description': 'Resep cara membuat donat beku atau frozen donuts gampang dan berikut cara packingnya. Semoga bisa menjadi ide usaha ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/3Fmr8-Zh6KY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/3Fmr8-Zh6KY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/3Fmr8-Zh6KY/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': ""Mir'atul Azizah"", 'liveBroadcastContent': 'none', 'publishTime': '2020-08-25T10:44:39Z'}}"
#NAME?,IDE BISNIS DIMSUM AYAM FROZEN !!! JUALAN INI SELALI DISERBU ANAK MILENIAL ! INTIP RAHASIANYA !!,['ide bisnis frozen food'],"{'kind': 'youtube#searchResult', 'etag': 'pptJnsBr7046iiZsDz6KYy1Qq0A', 'id': {'kind': 'youtube#video', 'videoId': '-OVSpN2LVI4'}, 'snippet': {'publishedAt': '2021-03-30T12:00:00Z', 'channelId': 'UCibJ7mAiaGM8oryuJQPjIPw', 'title': 'IDE BISNIS DIMSUM AYAM FROZEN !!! JUALAN INI SELALI DISERBU ANAK MILENIAL ! INTIP RAHASIANYA !!', 'description': 'Assalamualaikum Hay Hay Hay semuanyaaaa, IDE bisnis Siomay DIMSUM yg kekinian dateng nihhhh kali ini Dikemas cantik ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/-OVSpN2LVI4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/-OVSpN2LVI4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/-OVSpN2LVI4/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Wais Alqorni', 'liveBroadcastContent': 'none', 'publishTime': '2021-03-30T12:00:00Z'}}"
875pyraIHbU,LEBIH ENAK DARI KENTUCKY‼️BISA DI JADIIN IDE BISNIS FROZEN FOOD,['ide bisnis frozen food'],"{'kind': 'youtube#searchResult', 'etag': 'nqmMbyzJpudt1eyDLp5yYuzrFH0', 'id': {'kind': 'youtube#video', 'videoId': '875pyraIHbU'}, 'snippet': {'publishedAt': '2021-10-26T06:56:08Z', 'channelId': 'UCnuNmA9I_OF2nfttdzlFVdw', 'title': 'LEBIH ENAK DARI KENTUCKY‼️BISA DI JADIIN IDE BISNIS FROZEN FOOD', 'description': 'LEBIH ENAK DARI KENTUCKY‼️BISA DI JADIIN IDE BISNIS FROZEN FOOD Assalammualaikum bosquee Semoga selalu ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/875pyraIHbU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/875pyraIHbU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/875pyraIHbU/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'SiKENYALTHEAA RCM', 'liveBroadcastContent': 'none', 'publishTime': '2021-10-26T06:56:08Z'}}"
VPJrfWMVcxE,"TAHAN SAMPE 1 BULAN, IDE BISNIS FROZEN FOOD, IDE JAJANAN UNIK KEKINIAN",['ide bisnis frozen food'],"{'kind': 'youtube#searchResult', 'etag': 'B4O_ic2ds5P1rS5BgJ25RoWRA9g', 'id': {'kind': 'youtube#video', 'videoId': 'VPJrfWMVcxE'}, 'snippet': {'publishedAt': '2021-09-13T06:00:13Z', 'channelId': 'UCXjhQ5FkHn5m-Fqj6jzJZYQ', 'title': 'TAHAN SAMPE 1 BULAN, IDE BISNIS FROZEN FOOD, IDE JAJANAN UNIK KEKINIAN', 'description': 'Hallo assalamualaikum kembali lagi di channel #ResepBakoelan Semangat hari senin, semoga kita semua selalu diberikan ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/VPJrfWMVcxE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/VPJrfWMVcxE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/VPJrfWMVcxE/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Resep Bakoelan', 'liveBroadcastContent': 'none', 'publishTime': '2021-09-13T06:00:13Z'}}"
6w7Yiqk8pHE,IDE USAHA Frozen Food‼Semenjak Tau Resep ini Jualan Jadi Makin Laris,['ide bisnis frozen food'],"{'kind': 'youtube#searchResult', 'etag': 'x_rZhN49zHOYOxQXifPjBKonUGI', 'id': {'kind': 'youtube#video', 'videoId': '6w7Yiqk8pHE'}, 'snippet': {'publishedAt': '2021-09-19T05:04:00Z', 'channelId': 'UCkkzu55ZlSeMd9LETZdtang', 'title': 'IDE USAHA Frozen Food‼Semenjak Tau Resep ini Jualan Jadi Makin Laris', 'description': 'Selamat datang kembali di chanel Wardi Chandil, hari ini kita bikin FROZEN FOOD,CEMILAN ENAK buat IDE USAHA, IDE ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/6w7Yiqk8pHE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/6w7Yiqk8pHE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/6w7Yiqk8pHE/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'wardi candil', 'liveBroadcastContent': 'none', 'publishTime': '2021-09-19T05:04:00Z'}}"
287IFxLae6Q,IDE BISNIS FROZEN FOOD. RESEP AYAM UNGKEP SPICY RASA MIRIP BANGET DENGAN FIESTA 🐔🐓🔥,['ide bisnis frozen food'],"{'kind': 'youtube#searchResult', 'etag': 'iPqqr9fn_czc5QHuc4Zbv4Ug_HE', 'id': {'kind': 'youtube#video', 'videoId': '287IFxLae6Q'}, 'snippet': {'publishedAt': '2019-09-14T15:10:49Z', 'channelId': 'UCcc9qbfdBH7sCZTO6iYWTfQ', 'title': 'IDE BISNIS FROZEN FOOD. RESEP AYAM UNGKEP SPICY RASA MIRIP BANGET DENGAN FIESTA 🐔🐓🔥', 'description': '', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/287IFxLae6Q/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/287IFxLae6Q/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/287IFxLae6Q/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Labomba Food', 'liveBroadcastContent': 'none', 'publishTime': '2019-09-14T15:10:49Z'}}"
UgILo5Mj-mM,IDE BISNIS FROZEN FOOD # 3: CHICKEN DRUM STICK,['ide bisnis frozen food'],"{'kind': 'youtube#searchResult', 'etag': 'Cy2SmcXq_-rUvFNDZQA9OUY6MhI', 'id': {'kind': 'youtube#video', 'videoId': 'UgILo5Mj-mM'}, 'snippet': {'publishedAt': '2019-05-09T14:11:25Z', 'channelId': 'UClWP1jRLruSqhe2AQt_SgiQ', 'title': 'IDE BISNIS FROZEN FOOD # 3: CHICKEN DRUM STICK', 'description': 'Bahan: 10 buah sayap ayam Bumbu Marinade: 2 sdm garam halus 1/2 sdt lada halus 1/2 sdt chicken powder 1 sdm minyak wijen ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/UgILo5Mj-mM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/UgILo5Mj-mM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/UgILo5Mj-mM/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'FATMAH BAHALWAN', 'liveBroadcastContent': 'none', 'publishTime': '2019-05-09T14:11:25Z'}}"
z9p7CclnZSU,IDE BISNIS FROZEN FOOD UNIQUE FROZEN RISOLES,['ide bisnis frozen food'],"{'kind': 'youtube#searchResult', 'etag': 'UaFG40CD0-uypETGS4A-RMHTMf8', 'id': {'kind': 'youtube#video', 'videoId': 'z9p7CclnZSU'}, 'snippet': {'publishedAt': '2020-06-14T15:51:43Z', 'channelId': 'UCfXcrfb7nJyrtfZBfZesj8Q', 'title': 'IDE BISNIS FROZEN FOOD UNIQUE FROZEN RISOLES', 'description': 'Unique Frozen Risoles isi Smoke Beef dan Mayo bikin lidah bergoyang. Harga 15rb aja dapat 5pc Risoles Smoke Beef Mayo ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/z9p7CclnZSU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/z9p7CclnZSU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/z9p7CclnZSU/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'D1NY OFFICIAL CHANNEL', 'liveBroadcastContent': 'none', 'publishTime': '2020-06-14T15:51:43Z'}}"
jN2rM5FRoPA,"IDE BISNIS FROZEN FOOD,CIRENG KATSU,BAKAL LAKU BANGET NIH",['ide bisnis frozen food'],"{'kind': 'youtube#searchResult', 'etag': '8FC0VhjaK3y4LQ7dx8yMT_0QMCA', 'id': {'kind': 'youtube#video', 'videoId': 'jN2rM5FRoPA'}, 'snippet': {'publishedAt': '2020-07-15T02:07:30Z', 'channelId': 'UCnuNmA9I_OF2nfttdzlFVdw', 'title': 'IDE BISNIS FROZEN FOOD,CIRENG KATSU,BAKAL LAKU BANGET NIH', 'description': 'IDE BISNIS FROZEN FOOD,CIRENG KATSU,BAKAL LAKU BANGET NIH Assalammualaikum sahabat sahabat sikenyaltheaa ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/jN2rM5FRoPA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/jN2rM5FRoPA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/jN2rM5FRoPA/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'SiKENYALTHEAA RCM', 'liveBroadcastContent': 'none', 'publishTime': '2020-07-15T02:07:30Z'}}"
hCuV7l0OLrE,Tahan 2 Bulan ! Kreasi Baru Cari Duit.. Ide Bisnis Jualan Frozen Food Buat Buka Usaha Rumahan,['ide bisnis frozen food'],"{'kind': 'youtube#searchResult', 'etag': 'w1SrgZSBEiRmA9OuBy3ttSvw0rs', 'id': {'kind': 'youtube#video', 'videoId': 'hCuV7l0OLrE'}, 'snippet': {'publishedAt': '2021-07-31T12:10:34Z', 'channelId': 'UCd1g7tWmj5riG2qS5H5NQeg', 'title': 'Tahan 2 Bulan ! Kreasi Baru Cari Duit.. Ide Bisnis Jualan Frozen Food Buat Buka Usaha Rumahan', 'description': ""Assalamu'allaikum Wr. Wb. Hallo selamat datang di channel AYUKK KULINER. Disini saya @ayukk Kuliner akan membagikan ..."", 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/hCuV7l0OLrE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/hCuV7l0OLrE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/hCuV7l0OLrE/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'ayukk kuliner', 'liveBroadcastContent': 'none', 'publishTime': '2021-07-31T12:10:34Z'}}"
NP9e41vS1h0,MODAL 8000 RUPIAH BISA BUAT CEMILAN ENAK INI || IDE BISNIS FROZEN FOOD TAHAN LAMA DALAM FREEZER,['ide bisnis frozen food'],"{'kind': 'youtube#searchResult', 'etag': 'shylS5TUQCLChDYzu9PKrrtaM8c', 'id': {'kind': 'youtube#video', 'videoId': 'NP9e41vS1h0'}, 'snippet': {'publishedAt': '2021-05-22T02:00:10Z', 'channelId': 'UCjtMIAEoNMOa75ZANmmZoPQ', 'title': 'MODAL 8000 RUPIAH BISA BUAT CEMILAN ENAK INI || IDE BISNIS FROZEN FOOD TAHAN LAMA DALAM FREEZER', 'description': 'Assalammualaikum.. Hai semuaa.. Kali ini Yuk Wid akan memberikan resep dan cara pembuatan jajanan murah meriah yang ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/NP9e41vS1h0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/NP9e41vS1h0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/NP9e41vS1h0/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'dapuryukwid', 'liveBroadcastContent': 'none', 'publishTime': '2021-05-22T02:00:10Z'}}"
4DM3FDJLNCE,"COBALAH MASAK TELUR SEPERTI INI UNIK&amp;ENAK BISA TAHAN SAMPAI 1 BULAN, IDE BISNIS FROZEN FOOD KEKINIAN",['ide bisnis frozen food'],"{'kind': 'youtube#searchResult', 'etag': 'oEaWx7NKq6WCumricyi6xpgBCzQ', 'id': {'kind': 'youtube#video', 'videoId': '4DM3FDJLNCE'}, 'snippet': {'publishedAt': '2021-10-01T06:00:00Z', 'channelId': 'UCXjhQ5FkHn5m-Fqj6jzJZYQ', 'title': 'COBALAH MASAK TELUR SEPERTI INI UNIK&amp;ENAK BISA TAHAN SAMPAI 1 BULAN, IDE BISNIS FROZEN FOOD KEKINIAN', 'description': 'Hallo assalamualaikum semua ! Kembali lagi di channel #ResepBakoelan, ketemu lagi dihari jumat yang penuh berkah ini, ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/4DM3FDJLNCE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/4DM3FDJLNCE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/4DM3FDJLNCE/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Resep Bakoelan', 'liveBroadcastContent': 'none', 'publishTime': '2021-10-01T06:00:00Z'}}"
Ma6BK_qhgRM,Ide Bisnis Frozen Food,['ide bisnis frozen food'],"{'kind': 'youtube#searchResult', 'etag': 'ZtTfrBm7f19Dk77cxWJrohhkoE0', 'id': {'kind': 'youtube#video', 'videoId': 'Ma6BK_qhgRM'}, 'snippet': {'publishedAt': '2019-04-04T00:32:00Z', 'channelId': 'UC7r2cBWpkvsxy28Hb-7vokQ', 'title': 'Ide Bisnis Frozen Food', 'description': 'Ide bisnis frozen food. Untuk memulai bisnis dari rumah dengan modal yang tidak terlalu banyak, sekitar 100rb saja insyaAllah ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/Ma6BK_qhgRM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Ma6BK_qhgRM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Ma6BK_qhgRM/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'mommy AK', 'liveBroadcastContent': 'none', 'publishTime': '2019-04-04T00:32:00Z'}}"
cIQ0N0jys48,SINGKONG MEREKAH FROZEN | IDE BISNIS FROZEN FOOD,['ide bisnis frozen food'],"{'kind': 'youtube#searchResult', 'etag': 'F-jnO4S-Eh5uvKy-yUZPRUWxvFk', 'id': {'kind': 'youtube#video', 'videoId': 'cIQ0N0jys48'}, 'snippet': {'publishedAt': '2020-08-30T18:22:18Z', 'channelId': 'UC2XQMHKQ3jlRXDozBPAZKcw', 'title': 'SINGKONG MEREKAH FROZEN | IDE BISNIS FROZEN FOOD', 'description': 'Terus dukung chanel IDE BISNIS dengan cara subscribe, like, share, coment dan aktifkan juga loncengnya agar gak ketinggalan ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/cIQ0N0jys48/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/cIQ0N0jys48/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/cIQ0N0jys48/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'IDE BISNIS', 'liveBroadcastContent': 'none', 'publishTime': '2020-08-30T18:22:18Z'}}"
U3RtwYxpNxw,IDE BISNIS FROZEN FOOD ‼,['ide bisnis frozen food'],"{'kind': 'youtube#searchResult', 'etag': 'nVduhp7y3pfGX3o5_T4VVXAVbj4', 'id': {'kind': 'youtube#video', 'videoId': 'U3RtwYxpNxw'}, 'snippet': {'publishedAt': '2021-12-20T04:00:06Z', 'channelId': 'UCQz55RjSZO3kAuczqDbErAQ', 'title': 'IDE BISNIS FROZEN FOOD ‼', 'description': 'bahan bahan 1 papan tempe 4 sdm terigu tepung panir penyedap rasa selamat mencoba jangan lupa subscribe terima kasih.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/U3RtwYxpNxw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/U3RtwYxpNxw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/U3RtwYxpNxw/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'cep ade', 'liveBroadcastContent': 'none', 'publishTime': '2021-12-20T04:00:06Z'}}"
